,Irma,Ian,Wilma,Frances,Jeanne,Charley,Ivan,Michael
34775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34777,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
34778,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
34780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34782,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34785,1838.0,3.0,0.0,476.0,530.0,0.0,0.0,530.0
34786,1382.0,857.0,0.0,203.0,252.0,160.0,4.0,252.0
34787,4919.0,2603.0,0.0,514.0,892.0,334.0,17.0,892.0
34788,1851.0,459.0,0.0,322.0,426.0,39.0,10.0,426.0
34789,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
34791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34797,177.0,27.0,0.0,45.0,50.0,1.0,0.0,50.0
34809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34826,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
34827,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
34829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34942,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
34945,451.0,0.0,105.0,851.0,532.0,0.0,8.0,532.0
34946,1482.0,3.0,559.0,2209.0,1723.0,0.0,61.0,1723.0
34947,2958.0,8.0,665.0,2449.0,1965.0,0.0,82.0,1965.0
34948,1.0,0.0,3.0,5.0,3.0,0.0,0.0,3.0
34949,498.0,1.0,107.0,2439.0,1905.0,0.0,25.0,1905.0
34950,3498.0,12.0,1157.0,4310.0,3557.0,1.0,138.0,3557.0
34951,1976.0,6.0,494.0,3606.0,2393.0,0.0,26.0,2393.0
34952,3236.0,4.0,1720.0,7322.0,5203.0,0.0,81.0,5203.0
34953,7164.0,16.0,1803.0,6064.0,4179.0,0.0,44.0,4179.0
34954,6.0,0.0,11.0,30.0,40.0,0.0,1.0,40.0
34956,775.0,2.0,633.0,712.0,971.0,1.0,25.0,971.0
34957,1272.0,3.0,1017.0,3800.0,3619.0,0.0,56.0,3619.0
34958,1.0,0.0,3.0,18.0,9.0,0.0,0.0,9.0
34961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34972,2387.0,869.0,829.0,2250.0,2601.0,51.0,64.0,2601.0
34973,2.0,0.0,11.0,25.0,42.0,0.0,1.0,42.0
34974,3172.0,1142.0,1238.0,3378.0,3602.0,67.0,50.0,3602.0
34975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34979,1.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0
34981,520.0,0.0,112.0,651.0,485.0,0.0,11.0,485.0
34982,3261.0,9.0,957.0,5108.0,3438.0,0.0,72.0,3438.0
34983,4310.0,10.0,1494.0,6525.0,4177.0,0.0,70.0,4177.0
34984,1414.0,5.0,552.0,2188.0,1452.0,0.0,17.0,1452.0
34985,2.0,0.0,1.0,5.0,8.0,0.0,0.0,8.0
34986,1558.0,4.0,361.0,1173.0,929.0,0.0,4.0,929.0
34987,479.0,1.0,87.0,302.0,211.0,0.0,1.0,211.0
34988,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
34990,1057.0,4.0,635.0,2343.0,2037.0,0.0,27.0,2037.0
34991,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0
34992,1.0,0.0,18.0,44.0,37.0,0.0,0.0,37.0
34994,1053.0,5.0,655.0,2014.0,1876.0,0.0,23.0,1876.0
34995,0.0,0.0,6.0,26.0,23.0,0.0,0.0,23.0
34996,425.0,1.0,242.0,1179.0,1061.0,0.0,15.0,1061.0
34997,2399.0,6.0,1699.0,5165.0,4496.0,0.0,70.0,4496.0
34998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
